P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==indoor_carpet,P1_wins_proba_elo_indoor_carpet,field_type==indoor_clay,P1_wins_proba_elo_indoor_clay,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
True,0.7937741442317434,955,224,0,0.5641708877954611,0,0.4968701067411054,0,0.5,0,0.5368274279603223,0,0.3600675939353951,1,0.76546815987437
True,0.7637021421526861,2200,16,0,0.4036160754187609,0,0.5220471689181766,0,0.4599497200902611,0,0.6522430728512032,0,0.7573874221528614,1,0.5375074991353068
True,0.916578975264787,593,157,0,0.7709053125040818,0,0.5,0,0.5,0,0.8825888288116165,0,0.8658486296941257,1,0.6325062066967321
False,0.49094343826094355,171,511,0,0.5791329454261929,0,0.4652324006186812,0,0.5,0,0.5146376235752919,0,0.5354288360788935,1,0.5124037987090602
False,0.5051857585612161,0,739,0,0.46721693767056083,0,0.5,0,0.5,0,0.5193938848682014,0,0.6987675180216878,1,0.46990195131190204
True,0.494814241438784,739,0,0,0.5327830623294392,0,0.5,0,0.5,0,0.4806061151317987,0,0.3012324819783122,1,0.530098048688098
False,0.182327724117754,254,1960,0,0.2676077763307114,0,0.5,0,0.47764213342190887,0,0.24367428111915745,0,0.2976667277147913,1,0.31623221553130454
True,0.817672275882246,1960,254,0,0.7323922236692886,0,0.5,0,0.5223578665780911,0,0.7563257188808425,0,0.7023332722852087,1,0.6837677844686955
False,0.45340055730222206,460,257,0,0.4483765837113226,0,0.5,0,0.5,0,0.3871447722607716,0,0.4034593834417426,1,0.4632341930447228
False,0.0765096390717932,220,1330,0,0.2478999415181038,0,0.5,0,0.5,0,0.20631203464034054,0,0.22641833870569406,1,0.10976304312086027
True,0.6299542211613353,446,380,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1,0.6499782816468249
False,0.3397962910034721,192,853,0,0.519833523391755,0,0.5227511259389459,0,0.5,0,0.4251116342621347,0,0.6580689875792625,1,0.3636665572646667
False,0.4599647402382051,74,134,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1,0.4577594080020392
True,0.6602037089965279,853,192,0,0.4801664766082449,0,0.4772488740610541,0,0.5,0,0.5748883657378653,0,0.3419310124207375,1,0.6363334427353333
True,0.5400352597617949,134,74,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1,0.5422405919979608
True,0.6618590791112839,345,431,0,0.4554386972815363,0,0.481222037315125,0,0.5,0,0.6109881752205346,0,0.6910747869944751,1,0.5201326291815069
False,0.33814092088871606,431,345,0,0.5445613027184637,0,0.518777962684875,0,0.5,0,0.3890118247794654,0,0.3089252130055249,1,0.47986737081849307
False,0.37004577883866474,380,446,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1,0.3500217183531751
True,0.9234903609282068,1330,220,0,0.7521000584818962,0,0.5,0,0.5,0,0.7936879653596595,0,0.7735816612943059,1,0.8902369568791397
True,0.5465994426977779,257,460,0,0.5516234162886774,0,0.5,0,0.5,0,0.6128552277392284,0,0.5965406165582574,1,0.5367658069552772
False,0.26783157405531255,134,1125,0,0.5323946453437574,0,0.47510713714263086,0,0.5,0,0.468146635777257,0,0.23696444285086404,1,0.3806567470526562
False,0.4028237927269943,446,3040,0,0.4144295103053144,0,0.544871027446134,0,0.5,0,0.2745546430102319,0,0.20683281531669184,1,0.6406298169280068
True,0.5971762072730057,3040,446,0,0.5855704896946856,0,0.455128972553866,0,0.5,0,0.7254453569897681,0,0.7931671846833082,1,0.3593701830719932
True,0.7321684259446875,1125,134,0,0.4676053546562427,0,0.5248928628573691,0,0.5,0,0.531853364222743,0,0.763035557149136,1,0.6193432529473438
False,0.492379943827543,310,307,0,0.5530446504165051,0,0.5,0,0.5,0,0.5329183722618605,0,0.46861702957421536,1,0.5379756142400152
False,0.6064946596714917,482,246,0,0.4714302392238767,0,0.5704496628815966,0,0.5,0,0.5850444217334922,0,0.572289960255322,1,0.4207039654108713
True,0.507620056172457,307,310,0,0.4469553495834949,0,0.5,0,0.5,0,0.4670816277381396,0,0.5313829704257846,1,0.4620243857599849
True,0.4000954268808267,350,150,0,0.4868621059789146,0,0.4980221155101335,0,0.5,0,0.4401515840522509,1,0.459794035344621,0,0.444112417877077
False,0.26644427901852674,101,810,0,0.5,0,0.5,0,0.4503358531661046,0,0.32459131168539657,1,0.1927846147516299,0,0.5208052228626101
True,0.3935053403285082,246,482,0,0.5285697607761233,0,0.4295503371184034,0,0.5,0,0.4149555782665077,0,0.4277100397446781,1,0.5792960345891287
True,0.7335557209814733,810,101,0,0.5,0,0.5,0,0.5496641468338954,0,0.6754086883146034,1,0.8072153852483701,0,0.4791947771373899
False,0.5999045731191732,150,350,0,0.5131378940210853,0,0.5019778844898666,0,0.5,0,0.559848415947749,1,0.540205964655379,0,0.555887582122923
True,0.2450120957978727,184,770,0,0.3966263876929657,0,0.5,0,0.5,0,0.2280125537143941,0,0.518281162491106,1,0.2682846656382353
False,0.7549879042021272,770,184,0,0.6033736123070343,0,0.5,0,0.5,0,0.7719874462856059,0,0.481718837508894,1,0.7317153343617647
False,0.5981745590051075,299,61,0,0.45509353842442046,0,0.5195232617905875,0,0.5,0,0.6243441767333964,0,0.4918581831170309,1,0.48940923609086384
False,0.6644089287870905,305,91,0,0.5458730562336851,0,0.44020379379091024,0,0.5,0,0.5008411180310729,0,0.5313625804475322,1,0.5516028068746208
False,0.7930420526321257,504,255,0,0.5105996508178314,0,0.5,0,0.5,0,0.5868603853759311,1,0.7734070224134442,0,0.4200903007227865
True,0.3355910712129095,91,305,0,0.4541269437663149,0,0.5597962062090898,0,0.5,0,0.4991588819689271,0,0.4686374195524679,1,0.4483971931253792
True,0.6455405194722472,177,298,0,0.4348958388322809,0,0.6109009350718075,0,0.5,0,0.4564606132959964,0,0.4593690907429241,1,0.601340880653671
False,0.3544594805277528,298,177,0,0.5651041611677191,0,0.38909906492819246,0,0.5,0,0.5435393867040036,0,0.5406309092570759,1,0.398659119346329
True,0.5123606894707317,247,71,0,0.5,0,0.5,0,0.5,0,0.5270164083633734,0,0.4833595217979912,1,0.5
True,0.4018254409948925,61,299,0,0.5449064615755795,0,0.4804767382094125,0,0.5,0,0.3756558232666036,0,0.5081418168829691,1,0.5105907639091362
False,0.48763931052926834,71,247,0,0.5,0,0.5,0,0.5,0,0.4729835916366266,0,0.5166404782020089,1,0.5
True,0.4596342075241197,573,176,0,0.5160840739057465,0,0.5,0,0.5,0,0.4660364957248457,1,0.4295379201680778,0,0.4808900634984284
True,0.2069579473678743,255,504,0,0.4894003491821686,0,0.5,0,0.5,0,0.4131396146240689,1,0.2265929775865558,0,0.5799096992772135
False,0.5403657924758802,176,573,0,0.4839159260942535,0,0.5,0,0.5,0,0.5339635042751543,1,0.5704620798319222,0,0.5191099365015717
False,0.4987699131711406,247,184,0,0.5,0,0.5,0,0.5,0,0.5270164083633735,0,0.48335952179799124,1,0.5167855541488509
False,0.4653238050466578,246,307,0,0.5020421470496722,0,0.4639648837956136,0,0.5,0,0.5032169847455811,0,0.48278501552336395,1,0.5082679040019279
True,0.7708576738520383,372,104,0,0.5191504692621178,0,0.4392271356577854,0,0.5,0,0.586869385939358,1,0.6158579794649237,0,0.6491906646513643
True,0.5346761949533422,307,246,0,0.4979578529503278,0,0.5360351162043864,0,0.5,0,0.4967830152544189,0,0.517214984476636,1,0.4917320959980721
True,0.5012300868288594,184,247,0,0.5,0,0.5,0,0.5,0,0.4729835916366265,0,0.5166404782020088,1,0.4832144458511492
False,0.2291423261479617,104,372,0,0.48084953073788217,0,0.5607728643422146,0,0.5,0,0.413130614060642,1,0.3841420205350763,0,0.3508093353486357
False,0.5132836793997901,91,61,0,0.4303481324178712,0,0.5,0,0.5,0,0.5737861978891385,0,0.4793836599701391,1,0.5226718086448494
True,0.4867163206002098,61,91,0,0.5696518675821288,0,0.5,0,0.5,0,0.4262138021108614,0,0.5206163400298609,1,0.4773281913551506
True,0.3321318774319056,303,184,0,0.5,0,0.5,0,0.5,0,0.4696413339286044,0,0.4545202989108224,1,0.3923530798807995
False,0.6678681225680945,184,303,0,0.5,0,0.5,0,0.5,0,0.5303586660713956,0,0.5454797010891776,1,0.6076469201192005
True,0.6701097793245249,590,295,0,0.5038804404089094,0,0.5,0,0.5,1,0.6049691328856559,0,0.5184127152783834,0,0.6129986544084769
False,0.6607852781107189,75,279,0,0.501328993613835,0,0.5,0,0.5240181843144569,1,0.5616077017676767,0,0.6381796667426847,0,0.6108368833559411
False,0.32989022067547513,295,590,0,0.49611955959109055,0,0.5,0,0.5,1,0.3950308671143441,0,0.4815872847216166,0,0.3870013455915231
True,0.3392147218892812,279,75,0,0.498671006386165,0,0.5,0,0.4759818156855431,1,0.4383922982323233,0,0.3618203332573154,0,0.3891631166440589
False,0.5063598751703363,243,148,0,0.48091416563652145,0,0.5400384630305911,0,0.5,1,0.4312172118026455,0,0.5805590239094602,0,0.5654251607463543
False,0.6336451120729474,107,408,0,0.5509687572465559,0,0.5,0,0.5,1,0.5463247943066369,0,0.640726132592027,0,0.5877804253241421
True,0.1360104728551542,266,2780,0,0.4634700612593985,0,0.5,0,0.5230095872975623,1,0.2405323696673371,0,0.1629910928914824,0,0.3446664562416932
True,0.4936401248296637,148,243,0,0.5190858343634785,0,0.4599615369694089,0,0.5,1,0.5687827881973545,0,0.4194409760905398,0,0.4345748392536457
True,0.3663548879270526,408,107,0,0.4490312427534441,0,0.5,0,0.5,1,0.453675205693363,0,0.3592738674079729,0,0.4122195746758579
False,0.8639895271448458,2780,266,0,0.5365299387406015,0,0.5,0,0.4769904127024377,1,0.7594676303326628,0,0.8370089071085176,0,0.6553335437583068
False,0.4459110627884858,408,266,0,0.46906881881838813,0,0.5,0,0.5,1,0.5499102527680522,0,0.35927386740797307,0,0.4003000288514682
True,0.5540889372115142,266,408,0,0.5309311811816119,0,0.5,0,0.5,1,0.4500897472319478,0,0.6407261325920269,0,0.5996999711485318
False,0.2099076278719244,266,410,0,0.24612554694826905,0,0.4567347807051406,0,0.5,1,0.26915906981835114,0,0.2846490927797103,0,0.36942019474247567
True,0.7900923721280756,410,266,0,0.753874453051731,0,0.5432652192948594,0,0.5,1,0.7308409301816489,0,0.7153509072202897,0,0.6305798052575243
False,0.6276079174707621,459,235,0,0.5344203428315376,0,0.5576569467369243,0,0.5,0,0.5912991950666708,1,0.5780347124253926,0,0.7095053079079761
False,0.17946204703045054,334,377,0,0.3192135744726431,0,0.4160942754877799,0,0.5,0,0.29248547228572475,1,0.2677796618705469,0,0.13736666447547774
True,0.3683220622220516,78,468,0,0.2903593931004558,0,0.4329205119589294,0,0.5,0,0.5007420520820024,1,0.522387284420503,0,0.3844747020819517
False,0.4165541536693951,129,472,0,0.5221695094052564,0,0.5,0,0.5,0,0.48943367891904366,1,0.4063196673140237,0,0.5069416020844733
True,0.8205379529695495,377,334,0,0.6807864255273569,0,0.5839057245122201,0,0.5,0,0.7075145277142753,1,0.7322203381294531,0,0.8626333355245223
True,0.3723920825292379,235,459,0,0.4655796571684624,0,0.4423430532630756,0,0.5,0,0.4087008049333292,1,0.4219652875746074,0,0.290494692092024
True,0.5834458463306049,472,129,0,0.4778304905947436,0,0.5,0,0.5,0,0.5105663210809563,1,0.5936803326859763,0,0.4930583979155267
False,0.6316779377779485,468,78,0,0.7096406068995442,0,0.5670794880410706,0,0.5,0,0.4992579479179976,1,0.477612715579497,0,0.6155252979180483
False,0.45376363395483654,292,454,0,0.4800458777940211,0,0.5,0,0.5,0,0.604449419721576,1,0.5484327492332985,0,0.4774922976639515
True,0.5462363660451635,454,292,0,0.5199541222059789,0,0.5,0,0.5,0,0.3955505802784241,1,0.4515672507667014,0,0.5225077023360485
True,0.5254421268102216,479,14,0,0.5,0,0.5,0,0.5,0,0.4332577822579621,1,0.537177515403761,0,0.4343840286699028
True,0.7647807904572234,935,78,0,0.5,0,0.5,0,0.5,0,0.585614924551375,1,0.78726384988333,0,0.4200380251161342
False,0.7633318580916781,477,158,0,0.6581867884756178,0,0.483631458268865,0,0.5,0,0.6193538598300302,1,0.6622323896962463,0,0.5337606387853415
False,0.06735250427542083,215,3130,0,0.16540372242094514,0,0.5,0,0.5,1,0.060434234181391155,0,0.35090858265437286,0,0.1633191576010936
True,0.7586189134624525,552,158,0,0.5192042804502783,0,0.5,0,0.5,0,0.7223568460597001,1,0.7327943379246454,0,0.4691846634866845
False,0.24138108653754753,158,552,0,0.48079571954972167,0,0.5,0,0.5,0,0.2776431539402999,1,0.26720566207535457,0,0.5308153365133155
False,0.4745578731897784,14,479,0,0.5,0,0.5,0,0.5,0,0.5667422177420379,1,0.462822484596239,0,0.5656159713300972
True,0.2366681419083219,158,477,0,0.3418132115243821,0,0.516368541731135,0,0.5,0,0.3806461401699698,1,0.3377676103037537,0,0.4662393612146585
False,0.23521920954277664,78,935,0,0.5,0,0.5,0,0.5,0,0.414385075448625,1,0.21273615011667002,0,0.5799619748838658
True,0.9326474957245792,3130,215,0,0.8345962775790549,0,0.5,0,0.5,1,0.9395657658186088,0,0.6490914173456271,0,0.8366808423989064
False,0.5303320399200178,248,347,0,0.47313043197338966,0,0.5195232617905875,0,0.5176399635396773,1,0.5792667993145533,0,0.6118822752794213,0,0.5300453190137902
True,0.4696679600799822,347,248,0,0.5268695680266103,0,0.4804767382094125,0,0.4823600364603227,1,0.4207332006854468,0,0.3881177247205787,0,0.4699546809862098
True,0.4546707464229939,389,79,0,0.5,0,0.5,0,0.5,0,0.4043346593242908,1,0.4263108688076976,0,0.5119042123706868
False,0.5453292535770061,79,389,0,0.5,0,0.5,0,0.5,0,0.5956653406757092,1,0.5736891311923025,0,0.48809578762931316
True,0.5793028590055503,416,7,0,0.4052979761313707,0,0.5,0,0.5,1,0.5904519659149824,0,0.425815532407775,0,0.508264697351231
True,0.4816122310280927,87,389,0,0.5162772635360993,0,0.5456117909985381,0,0.5,1,0.5657310293724007,0,0.5009722945215356,0,0.5671232852030095
False,0.5183877689719073,389,87,0,0.48372273646390074,0,0.45438820900146193,0,0.5,1,0.4342689706275993,0,0.4990277054784644,0,0.4328767147969905
False,0.42069714099444966,7,416,0,0.5947020238686294,0,0.5,0,0.5,1,0.4095480340850176,0,0.574184467592225,0,0.49173530264876897
True,0.4960492325469906,549,87,0,0.5934072634572475,0,0.5,0,0.5,1,0.5521563979884826,0,0.3139632280406354,0,0.39991375005797
False,0.5039507674530094,87,549,0,0.4065927365427525,0,0.5,0,0.5,1,0.4478436020115174,0,0.6860367719593645,0,0.6000862499420301
True,0.7919100500430141,715,26,0,0.4751763712903486,0,0.4603572636652752,0,0.5,1,0.7331537369391822,0,0.4605239641654159,0,0.643063677352529
False,0.20808994995698593,26,715,0,0.5248236287096514,0,0.5396427363347248,0,0.5,1,0.2668462630608178,0,0.539476035834584,0,0.356936322647471
True,0.9752074361676896,7605,110,0,0.8643391849386267,0,0.6644414679077356,0,0.5,1,0.964208306082644,0,0.8724290921740177,0,0.9413971105920734
False,0.024792563832310432,110,7605,0,0.13566081506137329,0,0.3355585320922644,0,0.5,1,0.03579169391735604,0,0.12757090782598235,0,0.05860288940792657
True,0.6646157350134024,422,169,0,0.4790414269399257,0,0.481222037315125,0,0.5,1,0.6298327234137064,0,0.6511103615707715,0,0.5098089245733641
False,0.33538426498659757,169,422,0,0.5209585730600743,0,0.518777962684875,0,0.5,1,0.37016727658629356,0,0.3488896384292285,0,0.49019107542663587
False,0.21841737996446176,31,1220,0,0.5,0,0.5,0,0.5,1,0.2806275080385151,0,0.24618639235703188,0,0.6070776194787784
True,0.7815826200355382,1220,31,0,0.5,0,0.5,0,0.5,1,0.7193724919614849,0,0.7538136076429681,0,0.3929223805212217
True,0.7967934271457183,790,233,0,0.6033736123070343,0,0.5,0,0.5,1,0.7325279965334506,0,0.524390167926708,0,0.6381559024155257
False,0.20320657285428168,233,790,0,0.39662638769296565,0,0.5,0,0.5,1,0.2674720034665494,0,0.475609832073292,0,0.36184409758447433
True,0.5345661879384583,475,42,0,0.4023587051849931,0,0.5,0,0.5,1,0.5096637859187193,0,0.3671873360635376,0,0.3586155492038456
False,0.46543381206154166,42,475,0,0.5976412948150069,0,0.5,0,0.5,1,0.4903362140812807,0,0.6328126639364624,0,0.6413844507961544
False,0.5694744689926721,47,238,0,0.5585644398024328,0,0.5,0,0.5,1,0.5628014120235127,0,0.620097311596449,0,0.6450050967504926
True,0.4305255310073279,238,47,0,0.4414355601975673,0,0.5,0,0.5,1,0.4371985879764873,0,0.379902688403551,0,0.3549949032495075
True,0.563801130253383,555,151,0,0.474711570751433,0,0.4740217627592515,0,0.5,0,0.5274876336489432,1,0.476847965726526,0,0.4664190517643061
True,0.7261813721199419,1410,16,0,0.6030424450423373,0,0.6170490756033086,0,0.5,1,0.6994650147025226,0,0.4374771546703583,0,0.6397246863668254
False,0.43619886974661704,151,555,0,0.525288429248567,0,0.5259782372407484,0,0.5,0,0.47251236635105676,1,0.523152034273474,0,0.5335809482356939
True,0.8397190492719294,598,150,0,0.7866440028441363,0,0.5,0,0.5,1,0.8108017586108911,0,0.8140944973875239,0,0.8168661388858066
False,0.16028095072807058,150,598,0,0.21335599715586373,0,0.5,0,0.5,1,0.1891982413891089,0,0.18590550261247607,0,0.18313386111419339
False,0.27381862788005806,16,1410,0,0.3969575549576627,0,0.38295092439669143,0,0.5,1,0.30053498529747735,0,0.5625228453296417,0,0.36027531363317455
True,0.4517315221111223,332,78,0,0.4481034647711258,0,0.4984987340822631,0,0.5,1,0.4276993183755164,0,0.5153891488479263,0,0.4590579947117826
False,0.5482684778888778,78,332,0,0.5518965352288743,0,0.5015012659177369,0,0.5,1,0.5723006816244836,0,0.4846108511520737,0,0.5409420052882175
False,0.5076668538526676,155,348,1,0.4751318131770136,0,0.5,0,0.5,0,0.5071019300884254,0,0.53836753558562,0,0.5174339745174701
False,0.30946831141480924,278,324,1,0.37722335612693647,0,0.44991971539739073,0,0.5,0,0.393769753709333,0,0.3340417401564486,0,0.42899659055932493
False,0.4162134381710919,491,172,1,0.49095009624118513,0,0.5,0,0.5,0,0.44864410236501684,0,0.4233203795724776,0,0.46645549686319854
True,0.4923331461473324,348,155,1,0.5248681868229864,0,0.5,0,0.5,0,0.4928980699115746,0,0.46163246441438,0,0.4825660254825299
True,0.6905316885851908,324,278,1,0.6227766438730635,0,0.5500802846026093,0,0.5,0,0.606230246290667,0,0.6659582598435514,0,0.5710034094406751
True,0.5837865618289081,172,491,1,0.5090499037588149,0,0.5,0,0.5,0,0.5513558976349832,0,0.5766796204275224,0,0.5335445031368015
False,0.3474563644325923,7,392,1,0.4710622874599001,0,0.5,0,0.4101162433352429,0,0.38167474675287916,0,0.24042917439146405,0,0.3998754576904445
True,0.6525436355674077,392,7,1,0.5289377125400999,0,0.5,0,0.5898837566647571,0,0.6183252532471208,0,0.759570825608536,0,0.6001245423095555
True,0.2454436601744171,118,604,1,0.2774288171577754,0,0.5,0,0.5,0,0.3198872748537181,0,0.5391671894295863,0,0.2477586719069975
True,0.8331045902329317,1925,60,1,0.7087079300923953,0,0.5,0,0.5,0,0.7929205955547378,0,0.7617356752108246,0,0.8228452324157464
False,0.1668954097670683,60,1925,1,0.2912920699076047,0,0.5,0,0.5,0,0.20707940444526218,0,0.23826432478917536,0,0.17715476758425364
False,0.7545563398255829,604,118,1,0.7225711828422245,0,0.5,0,0.5,0,0.680112725146282,0,0.4608328105704137,0,0.7522413280930025
False,0.4453273072251851,118,260,1,0.538773044769471,0,0.5,0,0.5,0,0.42589646343175813,0,0.5342837615414531,0,0.5314010501703965
False,0.2595586447801338,42,1070,1,0.3271955277683085,0,0.4754570919968295,0,0.5,0,0.40804751510561377,0,0.3284928025324566,0,0.47341563505806206
True,0.9020952943618704,1280,110,1,0.7214887712470843,0,0.5,0,0.5,0,0.9047673808308316,0,0.802897993246474,0,0.8081774746021785
True,0.7404413552198662,1070,42,1,0.6728044722316915,0,0.5245429080031705,0,0.5,0,0.5919524848943862,0,0.6715071974675434,0,0.5265843649419379
False,0.09790470563812959,110,1280,1,0.2785112287529157,0,0.5,0,0.5,0,0.09523261916916836,0,0.19710200675352596,0,0.19182252539782152
False,0.5551601495170193,507,172,1,0.4170014791121469,0,0.5,0,0.5,0,0.5347437186039476,0,0.36552610571524646,0,0.3772500535742851
True,0.5546726927748149,260,118,1,0.4612269552305291,0,0.5,0,0.5,0,0.5741035365682419,0,0.465716238458547,0,0.4685989498296035
False,0.3989145135909654,181,949,1,0.4675639307616072,0,0.517244877395173,0,0.5,0,0.3979910666723746,0,0.4001936080324555,0,0.3024783678509132
True,0.6010854864090346,949,181,1,0.5324360692383928,0,0.482755122604827,0,0.5,0,0.6020089333276254,0,0.5998063919675445,0,0.6975216321490868
True,0.4448398504829807,172,507,1,0.5829985208878531,0,0.5,0,0.5,0,0.4652562813960524,0,0.6344738942847535,0,0.6227499464257149
False,0.49089277695042743,76,41,0,0.5,0,0.5,0,0.5,1,0.4932776194166556,0,0.5,0,0.52221745080406
True,0.4084872520195479,377,59,0,0.4617783910747469,0,0.5,0,0.5,1,0.4195086666191139,0,0.3592738674079729,0,0.3903916745910003
False,0.5667605808158813,192,392,0,0.6149124553783769,0,0.5,0,0.5,1,0.5274163973364268,0,0.7040643835295606,0,0.38851336695843985
True,0.8967700900699281,403,83,0,0.679169818136844,0,0.5839057245122201,0,0.5,1,0.8599061615490728,0,0.7425757569498106,0,0.8745826208331293
True,0.3858114598829426,392,95,0,0.4912890385543932,0,0.4543882090014619,0,0.5,1,0.3324554452128561,0,0.4358530021616064,0,0.4107193100084961
False,0.6141885401170575,95,392,0,0.5087109614456068,0,0.5456117909985381,0,0.5,1,0.6675445547871439,0,0.5641469978383936,0,0.589280689991504
False,0.10322990993007186,83,403,0,0.32083018186315604,0,0.4160942754877799,0,0.5,1,0.14009383845092716,0,0.2574242430501894,0,0.12541737916687068
False,0.5915127479804521,59,377,0,0.5382216089252532,0,0.5,0,0.5,1,0.5804913333808861,0,0.640726132592027,0,0.6096083254089997
True,0.5091072230495726,41,76,0,0.5,0,0.5,0,0.5,1,0.5067223805833444,0,0.5,0,0.47778254919594
True,0.4332394191841187,392,192,0,0.3850875446216231,0,0.5,0,0.5,1,0.4725836026635733,0,0.2959356164704395,0,0.6114866330415601
False,0.16011559679762677,176,1633,1,0.5568625581782731,0,0.5458260715488839,0,0.5,0,0.21318539621256294,0,0.21871777761917688,0,0.2803492639646188
True,0.8398844032023732,1633,176,1,0.4431374418217269,0,0.4541739284511162,0,0.5,0,0.7868146037874371,0,0.7812822223808231,0,0.7196507360353812
True,0.6642407625471187,1310,25,1,0.5804708604653002,0,0.4769904127024377,0,0.4609268741175714,0,0.6016816266812232,0,0.7879611482573965,0,0.4856219203840108
False,0.3357592374528813,25,1310,1,0.41952913953469984,0,0.5230095872975623,0,0.5390731258824286,0,0.39831837331877684,0,0.2120388517426035,0,0.5143780796159891
False,0.5018292126734577,666,142,1,0.5275838246334902,0,0.5,0,0.5,0,0.25313977379040564,0,0.546977688608271,0,0.35973664664325855
True,0.6231728285212824,689,150,1,0.5067220869660551,0,0.5,0,0.528850402055462,0,0.4377273675227111,0,0.6717648143791154,0,0.4328634834992935
False,0.3768271714787176,150,689,1,0.49327791303394486,0,0.5,0,0.47114959794453803,0,0.5622726324772889,0,0.3282351856208846,0,0.5671365165007065
True,0.4981707873265423,142,666,1,0.4724161753665098,0,0.5,0,0.5,0,0.7468602262095944,0,0.453022311391729,0,0.6402633533567414
False,0.18436891006052059,71,1005,0,0.4437259160661704,1,0.4092207721240281,0,0.5,0,0.1479243024668564,0,0.3106720390232207,0,0.2688585932309848
True,0.8156310899394794,1005,71,0,0.5562740839338296,1,0.5907792278759719,0,0.5,0,0.8520756975331436,0,0.6893279609767793,0,0.7311414067690152
True,0.7293570189258626,1310,142,1,0.6028771115282527,0,0.4769904127024377,0,0.4609268741175714,0,0.5907104913354798,0,0.8360531339626702,0,0.4856219203840108
False,0.6827282617228434,117,154,1,0.5417775306084599,0,0.4363549517973597,0,0.5,0,0.6495125370865952,0,0.3701694462456616,0,0.5113056072079939
False,0.2706429810741374,142,1310,1,0.39712288847174726,0,0.5230095872975623,0,0.5390731258824286,0,0.4092895086645202,0,0.16394686603732977,0,0.5143780796159891
True,0.3172717382771566,154,117,1,0.4582224693915401,0,0.5636450482026403,0,0.5,0,0.3504874629134048,0,0.6298305537543384,0,0.4886943927920061
True,0.8046370918999646,750,154,1,0.6508660652804097,0,0.5334714773932261,0,0.5,0,0.7829491730423394,0,0.4864759590196073,0,0.643063677352529
True,0.762478761074831,620,117,1,0.6607256048672856,0,0.6142608046947461,0,0.5,0,0.732467170700156,0,0.7025361787440743,0,0.7779367631393641
False,0.23752123892516896,117,620,1,0.3392743951327144,0,0.3857391953052539,0,0.5,0,0.267532829299844,0,0.29746382125592574,0,0.2220632368606359
False,0.19536290810003543,154,750,1,0.3491339347195903,0,0.4665285226067739,0,0.5,0,0.21705082695766065,0,0.5135240409803927,0,0.356936322647471
True,0.7792319937216684,370,1465,1,0.5676080804707279,0,0.6205282271853192,0,0.5,0,0.7130496287445921,0,0.6178661136279462,0,0.5768948866831848
False,0.2207680062783316,1465,370,1,0.43239191952927214,0,0.3794717728146808,0,0.5,0,0.2869503712554079,0,0.3821338863720538,0,0.4231051133168152
False,0.6476344939009235,429,84,0,0.4074991807129096,1,0.6248623707336496,0,0.5,0,0.5240001567809391,0,0.3897649265964339,0,0.35861554920384553
True,0.3523655060990764,84,429,0,0.5925008192870904,1,0.3751376292663504,0,0.5,0,0.4759998432190608,0,0.6102350734035661,0,0.6413844507961545
True,0.6959315777968409,895,84,0,0.5892663825344299,1,0.5287182297424297,0,0.5,0,0.6135623546262007,0,0.7194308453406683,0,0.5811801054261729
False,0.16504758388565977,0,486,0,0.2795490700463341,1,0.5580957527681606,0,0.5,0,0.33544024804713335,0,0.2755010684228062,0,0.28308720943821497
False,0.3040684222031591,84,895,0,0.41073361746557013,1,0.47128177025757034,0,0.5,0,0.3864376453737993,0,0.28056915465933174,0,0.41881989457382707
True,0.8349524161143402,486,0,0,0.7204509299536659,1,0.4419042472318394,0,0.5,0,0.6645597519528667,0,0.7244989315771938,0,0.716912790561785
True,0.5981272398573626,937,180,0,0.4962369842160183,1,0.4060665757289158,0,0.4989403709322126,0,0.2889576606347662,0,0.6559788564824833,0,0.413159914989653
False,0.4018727601426374,180,937,0,0.5037630157839816,1,0.5939334242710842,0,0.5010596290677873,0,0.7110423393652339,0,0.34402114351751667,0,0.586840085010347
False,0.41545607592786216,360,461,0,0.5,0,0.5,0,0.5,1,0.41545607592786216,0,0.5,0,0.5
False,0.5043486566973334,466,731,0,0.5,0,0.5,0,0.5,1,0.5043750228005186,0,0.5,0,0.5
True,0.4671608269620219,905,602,0,0.5,0,0.5,0,0.5,1,0.4671022108147664,0,0.5,0,0.5
False,0.4791685400177371,0,608,0,0.5,0,0.5,0,0.5,1,0.4791685400177371,0,0.5,0,0.5
False,0.5564257303643739,280,642,0,0.5,0,0.5,0,0.5,1,0.5563746638531994,0,0.5,0,0.5
True,0.511575379287869,1570,431,0,0.5,0,0.5,0,0.5,1,0.511575379287869,0,0.5,0,0.5
True,0.6710406740054764,807,659,0,0.5,0,0.5,0,0.5,1,0.6701388529570133,0,0.5,0,0.5
False,0.488424620712131,431,1570,0,0.5,0,0.5,0,0.5,1,0.488424620712131,0,0.5,0,0.5
True,0.5845439240721378,461,360,0,0.5,0,0.5,0,0.5,1,0.5845439240721378,0,0.5,0,0.5
