,Player,pts,match_count,elo,match_count_indoor_hard,elo_indoor_hard,match_count_indoor_carpet,elo_indoor_carpet,match_count_indoor_clay,elo_indoor_clay,match_count_outdoor_hard,elo_outdoor_hard,match_count_outdoor_clay,elo_outdoor_clay,match_count_outdoor_grass,elo_outdoor_grass
330,Auger-Aliassime F.,3995,291,1816.59790651302,77,1728.9379103704498,0,1500.0,3,1523.3897838556209,118,1593.2086001004973,59,1583.3323407484959,34,1601.0745554689377
331,Harrison C.,35,15,1485.9667820245702,0,1500.0,0,1500.0,0,1500.0,9,1491.7730758409512,1,1484.6028508937818,5,1491.3058001420695
332,Galan D.E.,712,86,1485.5795089186008,3,1447.2681132823216,0,1500.0,6,1496.313505493061,34,1467.7824059827733,33,1465.5544544494378,10,1534.3039484960718
333,Quiroz R.,232,6,1494.4976928879655,0,1500.0,0,1500.0,0,1500.0,3,1516.1937273951069,2,1504.2095683648165,1,1482.310834114153
334,Fratangelo B.,418,62,1493.100195735182,1,1484.2323531954207,0,1500.0,0,1500.0,39,1472.002519239852,16,1445.7298860549652,6,1507.3225488423284
335,Norrie C.,2490,305,1631.8714539666407,35,1494.0942050647789,0,1500.0,0,1500.0,155,1695.894358957053,79,1666.7932230168099,36,1575.372008241443
336,Tiafoe F.,1920,321,1680.78697886781,49,1572.6341307273894,0,1500.0,2,1500.0,176,1625.7446683278843,59,1473.267172097191,35,1582.2885132019512
337,Isner J.,960,760,1724.4960707741084,100,1627.8576386515224,0,1500.0,0,1500.0,447,1760.7297503921625,134,1660.8114075022975,79,1726.9336764118166
338,Hurkacz H.,3220,270,1732.405895250845,61,1612.620607279625,0,1500.0,0,1500.0,133,1718.4065664870845,44,1569.7706053859586,32,1628.4227903114077
339,Bagnis F.,952,121,1428.7261480499994,0,1500.0,0,1500.0,17,1516.964827321615,29,1408.1289804967628,70,1474.717321565309,5,1421.095203005788
340,Van De Zandschulp B.,1195,136,1641.8991885033374,31,1533.172186234963,0,1500.0,0,1500.0,60,1577.0341470528774,29,1559.2440536498198,16,1543.0313531270767
341,Griekspoor T.,738,116,1558.191102694126,31,1479.846518889293,0,1500.0,0,1500.0,43,1527.4616181743233,22,1485.0419662574739,20,1554.2098307791512
342,Laaksonen H.,315,101,1510.6614742860136,23,1425.6681268814127,0,1500.0,0,1500.0,31,1483.850695539755,45,1500.8304691199135,2,1467.2403722108133
343,Molcan A.,987,87,1582.0437375461825,7,1439.8840681291717,0,1500.0,0,1500.0,28,1520.9036552425312,45,1661.7213742684992,7,1496.166513402551
344,Cressy M.,1254,96,1566.245018071267,21,1504.7097844021516,0,1500.0,0,1500.0,42,1506.4419858810288,11,1405.3153791974812,22,1566.1320696482946
345,Munar J.,839,184,1460.7719265753142,11,1406.7642828467779,0,1500.0,10,1504.9572748853438,54,1469.62788182879,98,1569.0548640543852,11,1414.0612903826561
346,Bonzi B.,781,94,1475.772899938898,26,1447.3168778170598,0,1500.0,0,1500.0,34,1526.2463344545854,16,1434.914899705016,18,1518.5933413678067
347,Carballes Baena R.,816,217,1543.216429234369,11,1463.648202992369,0,1500.0,13,1511.890242074901,49,1490.7519210251437,130,1545.0104053758087,14,1410.3859961208
348,van Rijthoven T.,493,19,1528.948968023397,4,1436.5704084877257,0,1500.0,0,1500.0,5,1485.5701139225696,0,1500.0,10,1585.916094302655
349,Martinez P.,810,120,1527.7505790267944,9,1492.3208748829832,0,1500.0,6,1541.9905059050723,40,1454.3810730984308,58,1523.1883391807921,7,1482.5085895308084
350,Karatsev A.,795,152,1546.983904154726,33,1402.9574639929103,0,1500.0,0,1500.0,68,1657.2949192309368,40,1545.5089194274158,11,1470.7652540408496
351,Cobolli F.,328,20,1498.0469901993029,4,1496.9867117735982,0,1500.0,0,1500.0,6,1510.3692548837032,10,1491.9894164484863,0,1500.0
352,Shang J.,397,22,1447.4547221120629,0,1500.0,0,1500.0,0,1500.0,20,1470.4130657761746,2,1468.040345700569,0,1500.0
353,Kotov P.,721,44,1573.7905242192207,14,1544.9102852138267,0,1500.0,0,1500.0,15,1448.8714201218868,12,1512.7360361317685,3,1512.801782820011
354,Broady L.,314,49,1541.0781045094443,8,1541.0222314153386,0,1500.0,0,1500.0,14,1478.5329913020296,2,1469.0436079977324,25,1459.7566380604032
355,Ofner S.,414,56,1591.5855077030722,9,1533.4201929084065,0,1500.0,2,1503.4050909895886,16,1512.3665532943353,22,1579.3649480775084,7,1504.9693602152233
356,Huesler M.A.,784,64,1528.3386305730508,17,1516.8934998007935,0,1500.0,0,1500.0,19,1479.0141107605841,21,1419.2253856422547,7,1455.8897377392464
357,Fils A.,164,46,1605.2456657970797,15,1543.527651797807,0,1500.0,0,1500.0,16,1547.8086592505615,13,1603.2066733851314,2,1465.5876984995755
358,Musetti L.,1746,164,1662.727070478899,26,1517.964948319312,0,1500.0,1,1483.3588384199695,53,1597.4514452345993,71,1710.6794732804126,13,1493.8499869238956
359,Bastl G.,271,114,1472.6312060675016,21,1426.9786163162926,13,1474.6797924568425,0,1500.0,53,1466.0076656996478,12,1414.4150585668672,15,1417.4797639938126
360,Berasategui A.,0,19,1385.9386915678283,0,1500.0,0,1500.0,0,1500.0,6,1435.4245872047002,12,1429.3236074073432,1,1483.2829327450463
361,Caratti C.,0,13,1386.301823643446,2,1465.5050189468197,1,1484.0,0,1500.0,5,1447.8002854271735,0,1500.0,5,1460.0072389345812
362,Cherkasov A.,0,4,1476.8199107743674,1,1486.1252655816688,1,1484.0842568476419,0,1500.0,2,1501.4068037191594,0,1500.0,0,1500.0
363,El-Aynaoui Y.,99,279,1633.2118002289662,16,1484.7819374840667,16,1486.0824619497462,0,1500.0,110,1626.8876791856524,121,1673.824321655297,16,1531.737513237091
364,Gaudio G.,1850,418,1577.3192461894578,16,1496.5834060176928,20,1473.852026628162,0,1500.0,99,1521.096085710471,276,1715.402416004912,7,1464.0944168194965
365,Marin J.A.,278,81,1414.287513341567,0,1500.0,0,1500.0,0,1500.0,9,1403.0111883584511,71,1443.5006046675694,1,1480.6776039225572
366,Tillstrom M.,0,31,1512.5667494174506,11,1539.4233011739698,0,1500.0,0,1500.0,10,1481.7242511167453,8,1511.0185031839421,2,1461.6853595974085
367,Vacek D.,0,29,1396.9256098548644,6,1479.4424823418942,0,1500.0,0,1500.0,17,1418.372120797702,4,1446.059158852434,2,1475.386177704977
368,Boutter J.,0,138,1588.7414323405565,13,1500.6987691878894,20,1533.0874212531887,0,1500.0,41,1481.6650283716654,55,1512.7819017824572,9,1403.8777261207424
369,di Pasquale A.,0,90,1423.0785756992336,4,1453.653968592307,2,1469.0113972705592,0,1500.0,27,1420.6093398797175,55,1469.9796032494683,2,1504.8554059361982
370,Kafelnikov Y.,0,291,1804.325045342872,64,1666.9363229724443,37,1669.7963246809802,0,1500.0,109,1735.9533865963967,58,1612.109580247564,23,1607.9940342869488
371,Pozzi G.,0,78,1510.5928024126952,10,1429.2047255487603,7,1494.4012785072266,0,1500.0,32,1523.7376534645673,10,1412.802709309547,19,1522.5264371032572
372,Rios M.,0,163,1725.5663113568337,18,1607.2290597689573,3,1455.2721668440622,0,1500.0,85,1707.6714284009117,57,1631.8770458857102,0,1500.0
373,Rosset M.,0,138,1553.1380358625245,29,1539.9059127282871,26,1516.4885338836473,0,1500.0,26,1416.0900253772616,39,1473.3730319985527,18,1487.1737047320019
374,Ulihrach B.,92,192,1594.4495037229,24,1543.208336740782,17,1466.7945702332272,0,1500.0,65,1518.7246272654836,76,1535.9125075314862,10,1438.7978897960406
375,Vicente F.,420,248,1420.4288642292745,10,1468.193133968738,8,1420.5087406710445,0,1500.0,73,1493.1073019883022,142,1450.8171845305008,15,1423.8365077693925
376,Voltchkov V.,0,105,1623.1837754285712,30,1598.0363568484886,11,1496.18808418983,0,1500.0,37,1486.3159760250992,10,1399.439744504034,17,1510.1438887099098
377,Ivanisevic G.,0,109,1592.7405894184783,30,1466.7186069753998,8,1471.9012528735923,0,1500.0,42,1565.006513009389,10,1386.249345870243,19,1648.6746780421734
378,Novak J.,725,364,1700.3004400493462,40,1492.1229958032081,33,1565.8036784961641,0,1500.0,140,1749.2826347952616,124,1703.822719088718,27,1510.2142565594736
379,Ogorodov O.,0,12,1473.5423176345053,0,1500.0,0,1500.0,0,1500.0,9,1471.0491840472098,3,1499.4279632011317,0,1500.0
380,Hantschek M.,0,2,1501.3011373706431,0,1500.0,0,1500.0,0,1500.0,2,1501.3011618823027,0,1500.0,0,1500.0
381,Costa A.,410,272,1621.8376243090052,24,1499.3385445854046,15,1491.9272453644842,0,1500.0,80,1559.0519998828127,152,1649.7334780798176,1,1484.0
382,Kratochvil M.,1,159,1568.110175730366,17,1492.5038045122417,11,1440.996112025499,0,1500.0,65,1565.4243964609532,45,1476.2897034163282,21,1532.0117509151382
383,Lee H.T.,771,267,1554.4360524833703,25,1480.74036524104,2,1467.9426253020267,0,1500.0,158,1556.9151515995748,46,1478.8210545923328,36,1495.9363366284515
384,Vico U.,141,7,1479.6818839553396,2,1509.7880698517358,1,1483.2975328274754,0,1500.0,2,1498.336587334285,1,1486.525329540275,1,1491.5884214358632
385,Lopez M.,20,52,1537.621279153032,1,1481.3564547926242,0,1500.0,0,1500.0,2,1509.0848987098982,46,1540.8471000912539,3,1479.959872688576
386,Chiudinelli M.,117,129,1466.9456012584365,29,1401.9203124685762,5,1453.7461036035063,0,1500.0,58,1482.948894338418,22,1430.0702667140943,15,1467.9067613816499
387,Moodie W.,325,110,1598.561466256191,14,1421.8448733052019,7,1495.4306202049322,0,1500.0,63,1627.5428623477826,5,1454.911945427329,21,1518.308768819197
388,Volandri F.,721,382,1452.2732136855495,9,1390.5196777732115,15,1398.2275659003633,9,1540.0623108162329,54,1269.1041339295411,282,1733.3836325467148,13,1393.5627787123535
389,Vik R.,489,55,1499.149245177069,3,1462.3365238338586,9,1499.7142775730338,0,1500.0,18,1472.9409902207358,20,1515.4007474147136,5,1467.7111199081332
390,Starace P.,937,334,1504.675452408605,19,1452.5448059978876,13,1452.7083003738692,4,1499.263693206478,60,1328.1382328809975,226,1595.876485329069,12,1388.601424705585
391,Tursunov D.,1175,438,1623.1951241355882,78,1586.2789855523415,23,1498.2134868950964,0,1500.0,198,1563.777591630956,73,1488.3251853324698,66,1517.4358848707466
392,Ramirez-Hidalgo R.,738,185,1466.404191088889,5,1465.8775895438746,2,1472.9900032050523,3,1483.263693206478,31,1381.1233708805892,136,1506.280943063223,8,1408.7108866415913
393,Luzzi F.,292,44,1446.6629135933183,0,1500.0,2,1468.3944115847466,0,1500.0,11,1442.1291375743986,31,1483.20297124928,0,1500.0
394,Peya A.,132,63,1424.7835964087424,7,1447.214097091087,5,1520.9698700368508,0,1500.0,14,1476.4362407422186,22,1452.027882149999,15,1416.0024645727372
395,Marchenko I.,749,132,1513.3362176557996,41,1471.1792221111843,0,1500.0,0,1500.0,54,1524.927456410196,15,1390.1314721216006,22,1391.133153895845
396,Bubka S.,344,17,1451.0354047508276,1,1492.4873475267232,0,1500.0,0,1500.0,12,1473.950531996148,1,1482.8410371363668,3,1484.6266142098636
397,Gabashvili T.,344,304,1453.914621011137,54,1446.9732814365718,20,1426.1274551544884,0,1500.0,103,1388.3788189447498,104,1512.0847269316155,23,1399.3098381400787
398,Veic A.,245,32,1409.1456817948897,5,1426.9909609666408,3,1514.4381695545537,0,1500.0,6,1508.2931365418792,18,1439.802794894455,0,1500.0
399,Ramos A.,830,148,1485.8672624931687,14,1445.7301661127472,0,1500.0,8,1523.914203173926,35,1474.0399195938053,86,1573.9789654992962,5,1477.6623388611147
400,Bogomolov Jr.A.,1170,169,1604.5754895142102,35,1527.7856666439338,0,1500.0,0,1500.0,101,1506.8339919979196,10,1398.3945713000858,23,1482.4401434651495
401,Gremelmayr D.,538,87,1426.8230351989084,10,1461.745201295455,4,1472.2964038816094,0,1500.0,35,1452.7359166354092,28,1528.655109069048,10,1426.9453493004164
402,Zemlja G.,660,64,1559.804314063832,15,1539.800864223119,0,1500.0,0,1500.0,21,1456.4009120556927,15,1512.4110908996342,13,1489.385022904198
403,Bolelli S.,873,269,1528.3193708456852,36,1391.0521058751367,14,1515.9899992488686,4,1531.400992757217,78,1477.6541668488978,105,1582.987546899228,32,1548.6713630566608
404,Lorenzi P.,1130,284,1509.219993386427,35,1460.7753220697043,0,1500.0,10,1476.7666001899172,85,1482.8289567395166,128,1470.8740154360898,26,1359.8001653255171
405,Safwat M.,324,14,1400.0627159874482,0,1500.0,0,1500.0,0,1500.0,10,1408.0475108758064,2,1470.596658917693,2,1502.6040903766009
406,Brands D.,307,151,1546.3244574853072,40,1508.4334361941387,0,1500.0,0,1500.0,39,1447.9596841727487,55,1442.2759508687943,17,1472.179641950379
407,Brown D.,722,159,1532.3713914847733,25,1486.5592043100205,0,1500.0,0,1500.0,41,1382.4268735746937,52,1509.3266182576538,41,1544.5841421118146
408,Souza J.,576,72,1386.323103966314,1,1480.0611111058477,0,1500.0,11,1514.1819069434982,7,1438.3206526714032,52,1420.3815370651973,1,1483.3002996997054
409,Dzumhur D.,940,234,1641.7616431456825,60,1577.5653294306956,0,1500.0,0,1500.0,96,1548.1016260929032,60,1503.930636952891,18,1540.2674081703294
410,Munoz de la Nava D.,423,37,1378.0871339967578,0,1500.0,0,1500.0,2,1500.630542496852,10,1447.026757672205,25,1380.9198814116637,0,1500.0
411,Kuznetsov An.,970,163,1524.2203879214217,27,1437.5306089719704,0,1500.0,1,1484.7040225341211,50,1578.5772743951702,68,1544.8976494690933,17,1478.8687310706866
412,Andujar P.,895,404,1463.0208541439292,37,1405.9011525413143,0,1500.0,5,1452.9783367366556,111,1448.3334042211625,230,1690.237595583624,21,1362.238161807727
413,Mayer L.,1125,360,1494.2911760322493,26,1428.936820116271,0,1500.0,13,1497.8689834273005,128,1507.4438507898428,158,1701.619573624618,35,1505.6104037816885
414,de Greef A.,475,8,1489.0030614095667,0,1500.0,0,1500.0,0,1500.0,2,1503.331444021247,6,1490.8545818557714,0,1500.0
415,Melzer G.,728,46,1411.111254794854,5,1420.2919427306172,0,1500.0,3,1482.146568477183,4,1482.7705904123964,34,1490.3593531840552,0,1500.0
416,Ojeda Lara R.,287,6,1504.0892533584174,0,1500.0,0,1500.0,0,1500.0,3,1513.426066054336,3,1489.4643339581676,0,1500.0
417,Ivashka I.,730,161,1640.075187284889,37,1539.9915516386052,0,1500.0,0,1500.0,68,1587.6463924211416,33,1491.2649306371638,23,1546.9583961614983
418,Donskoy E.,686,162,1471.239760950025,46,1440.1658667566355,1,1485.6025691072834,0,1500.0,69,1455.1827370315166,30,1375.9172274559805,16,1417.4386937934728
419,Jaziri M.,923,217,1543.2233452560754,27,1429.0042987346624,0,1500.0,1,1485.4058482585867,112,1560.0044245058887,52,1485.2064401206626,25,1398.7542730121304
420,Sandgren T.,838,121,1560.6936186055611,10,1434.7701195256495,0,1500.0,1,1483.145030019311,65,1518.5962847375547,29,1395.0621311046564,16,1538.977002457945
421,Vukic A.,927,50,1515.3179296949943,4,1510.9578351567927,0,1500.0,0,1500.0,38,1493.0395070818588,2,1466.1254348335233,6,1466.6160815777966
422,Majchrzak K.,610,50,1511.1358512014865,7,1493.7221682833192,0,1500.0,0,1500.0,24,1497.9253388041232,12,1472.0223846066367,7,1469.5405021091399
423,O Connell C.,790,81,1519.2811624517226,3,1486.2522948744493,0,1500.0,0,1500.0,48,1504.7740741244643,21,1468.42250284651,9,1497.1624831763859
424,Purcell M.,1002,51,1496.0138111977583,4,1475.254129466832,0,1500.0,0,1500.0,30,1492.7590681822153,6,1469.5465141049772,11,1487.2797585949677
425,Caruso S.,330,63,1464.6608361967276,11,1471.2992710048104,0,1500.0,3,1485.551655977003,21,1448.2573764124113,24,1453.5427288117894,4,1449.8712736399916
426,Sweeny D.,214,6,1477.3989408205064,0,1500.0,0,1500.0,0,1500.0,6,1472.4334807658367,0,1500.0,0,1500.0
427,Alcaraz C.,6730,195,1888.501657628847,20,1632.2073128967806,0,1500.0,0,1500.0,84,1867.6045650167748,73,1858.45536959611,18,1707.1853031722437
428,Torpegaard M.,291,4,1463.955966615993,0,1500.0,0,1500.0,0,1500.0,4,1465.3184242612488,0,1500.0,0,1500.0
429,Vilella Martinez M.,446,10,1489.2274545813902,0,1500.0,0,1500.0,0,1500.0,7,1484.9323347429263,3,1499.482020041373,0,1500.0
430,Stebe C.M.,230,76,1510.2735337948284,11,1462.256804109978,0,1500.0,0,1500.0,25,1450.6708579555575,31,1571.0678890475215,9,1448.2257900802056
431,Opelka R.,1203,168,1668.4361014174758,27,1580.6962888263456,0,1500.0,0,1500.0,98,1656.4492885171703,32,1505.9293157032548,11,1457.5605894120451
432,Rinderknech A.,997,108,1627.2221277974202,30,1546.823062669403,0,1500.0,0,1500.0,35,1501.1615061198613,31,1577.2611034742893,12,1446.6993358069685
433,Davidovich Fokina A.,1300,185,1557.0591415169663,37,1469.463906982739,0,1500.0,2,1502.2840690848957,63,1606.556031409062,68,1564.4556072979574,15,1480.328213167397
434,Sonego L.,935,241,1544.148771651603,41,1515.044075797544,0,1500.0,2,1502.8708855177588,80,1506.3034498989919,86,1547.070289824464,32,1574.3531292011567
435,Lehecka J.,694,84,1542.253146495594,14,1480.4603652305752,0,1500.0,0,1500.0,37,1572.726401312147,23,1529.3719066272754,10,1511.559493199784
436,Balcells J.,0,78,1524.3689303281158,10,1466.8871428201692,1,1483.5645008430542,0,1500.0,25,1520.4370266082,39,1581.7574151779575,3,1452.2013752914775
437,Chang M.,0,141,1617.752634115304,19,1505.9088280233047,4,1500.4894124293978,0,1500.0,76,1586.248853140279,25,1485.706079157324,17,1537.3355036545315
438,Ferrero J.C.,1425,687,1660.3512454092736,78,1552.474092255156,29,1538.062030101164,1,1484.0,225,1688.508884415422,307,1740.0982339183254,47,1652.1248112271437
439,Gustafsson M.,0,68,1588.182892541446,12,1506.2707649754743,7,1519.7649061362783,0,1500.0,6,1488.7633800295766,31,1593.4667355632193,12,1518.4971631708374
440,Sell M.,0,2,1504.915070754846,0,1500.0,0,1500.0,0,1500.0,2,1504.9150731544576,0,1500.0,0,1500.0
441,Clavet F.,0,147,1450.9850873407763,7,1414.031780361954,3,1453.2349938195853,0,1500.0,70,1544.1396900986533,60,1471.8480137969063,7,1491.5945504972626
442,Martelli M.,0,5,1481.6160524407223,0,1500.0,0,1500.0,0,1500.0,2,1501.8883198809044,3,1483.983051386677,0,1500.0
443,Medvedev A.,0,62,1566.8076706405534,5,1473.9953836315847,2,1499.2975328274754,0,1500.0,13,1478.268913665313,38,1570.766684584268,4,1472.9117775944378
444,Weiner G.,192,30,1404.595560535475,2,1467.7440740823135,0,1500.0,0,1500.0,23,1422.6598663099335,0,1500.0,5,1485.7393026759444
445,Elseneer G.,229,38,1426.0482071431504,0,1500.0,3,1485.3883304749754,0,1500.0,10,1427.2924074714995,5,1483.3000864030237,20,1498.7776418631493
446,Nalbandian D.,2195,541,1927.2810098379205,63,1775.4909703461994,45,1743.5309349963977,8,1561.387033860657,200,1692.813734873889,183,1737.9367775577377,42,1656.3884110681238
447,Nielsen M.,105,9,1414.9514045508226,1,1490.4893747953472,0,1500.0,0,1500.0,8,1421.6088530385673,0,1500.0,0,1500.0
448,Safin M.,890,544,1853.8495468420729,76,1638.451414007146,64,1725.2138935512219,0,1500.0,221,1806.5182497279075,141,1621.772267569921,42,1673.7909832446737
449,Coria G.,2190,324,1674.681495861536,14,1482.168110610543,11,1535.0364155709824,0,1500.0,101,1668.2886916783793,182,1779.4295817547277,16,1535.6400286195162
450,Gonzalez F.,1690,520,1707.3953341570873,55,1647.1411579414873,27,1536.0617632077854,1,1484.0,193,1700.5412880295776,209,1735.254981108306,35,1604.4245775077268
451,Kuerten G.,85,308,1740.0985301476962,18,1564.3437612526996,20,1551.6625085683302,0,1500.0,120,1718.3298418047361,145,1797.1594247269709,5,1517.8187126009936
452,Carraz G.,264,82,1552.549873308493,13,1498.363869768968,11,1497.5376855224447,0,1500.0,39,1507.1272118745587,4,1464.7618588875337,15,1497.155752091683
453,Hemmes F.,0,4,1476.233176385835,0,1500.0,0,1500.0,0,1500.0,2,1505.465159748727,1,1484.987526593409,1,1486.297993979442
454,Hernych J.,459,194,1488.7736021465132,13,1439.568364230954,15,1486.5758083235257,0,1500.0,85,1487.3172092089849,41,1435.2773799931726,40,1529.6436258906547
455,Mello R.,398,137,1541.2500610696138,5,1429.4253270841407,2,1472.0652736989687,3,1483.2976013366472,72,1569.1965760162575,46,1441.4442605129275,9,1421.6825680844408
456,Bracciali D.,566,80,1523.0664065831372,7,1493.198069306738,13,1469.9660129038914,0,1500.0,23,1429.8777867369565,23,1506.3139545992428,14,1518.3341430257858
457,Monaco J.,1385,582,1686.673131125177,47,1648.0100199076535,9,1466.1532737465068,4,1472.7937393873913,154,1571.6545640575134,352,1719.227518186135,16,1490.006331728455
458,Roitman S.,412,87,1399.5105669139946,1,1484.0,2,1467.004423912375,0,1500.0,16,1371.1879892997563,62,1472.6409737130564,6,1461.3010592170842
459,Reynolds B.,527,100,1393.4084955442931,11,1394.2800063451539,1,1489.6674123797695,0,1500.0,63,1391.4819184243527,8,1492.2726329646694,17,1440.2842640639499
460,Statham J.,56,8,1443.4374310010694,0,1500.0,0,1500.0,0,1500.0,8,1443.2732225369955,0,1500.0,0,1500.0
461,Lammer M.,161,22,1433.8562090395862,5,1494.3251283704333,1,1487.162571156377,0,1500.0,8,1482.4225343133983,8,1428.3568944532299,0,1500.0
462,Mannarino A.,991,594,1634.0806756037894,145,1566.3289461802383,1,1484.2668778621269,0,1500.0,253,1574.5222008654591,80,1440.6310661618165,115,1640.943925404049
463,Berlocq C.,800,312,1499.884993627502,17,1434.492979324857,1,1486.661634121347,12,1524.6390179035275,66,1494.3013267967701,193,1558.783385620314,23,1395.0270706178221
464,Baker B.,762,59,1439.0328983438517,8,1466.7673183045445,0,1500.0,0,1500.0,31,1396.5623869540732,10,1510.737354007798,10,1516.2248918193068
465,Sijsling I.,713,133,1508.0655497054324,43,1509.1705509997098,0,1500.0,0,1500.0,34,1352.2999683230562,33,1423.9296928552517,23,1479.2380100472835
466,Jones G.,252,7,1434.7569776491528,1,1481.7129326097909,0,1500.0,0,1500.0,5,1461.3625968870547,0,1500.0,1,1488.2251079683672
467,Levine J.,662,93,1477.8449186431278,12,1497.955030024657,0,1500.0,0,1500.0,51,1416.618688905301,7,1444.3193183852438,23,1482.5685810489422
468,Sock J.,2765,324,1814.4668664699448,62,1717.1579259510108,0,1500.0,0,1500.0,175,1575.6691396231984,57,1576.4956797410666,30,1571.7749701701516
469,Young D.,865,312,1533.83707937621,50,1481.3984546356342,0,1500.0,0,1500.0,192,1504.9368063262625,32,1364.818113615409,38,1492.6773044272204
470,Klahn B.,575,56,1455.3096083081684,4,1478.4483695312092,0,1500.0,0,1500.0,39,1452.6701693508576,4,1444.7864168910407,9,1451.3407260972272
471,de Schepper K.,532,88,1404.841736137658,31,1423.9545613169278,0,1500.0,0,1500.0,10,1417.442619692542,26,1382.2349395219492,21,1480.1806177472301
472,Venus M.,127,11,1399.48716464518,0,1500.0,0,1500.0,0,1500.0,10,1408.5485493945682,1,1485.6450931145134,0,1500.0
473,Barton M.,212,8,1527.8671907167147,0,1500.0,0,1500.0,0,1500.0,4,1509.802743061311,2,1499.07019763576,2,1505.4063010834293
474,Klein B.,214,13,1413.7818616836007,0,1500.0,0,1500.0,0,1500.0,7,1457.9297373644508,0,1500.0,6,1450.1330765812013
475,Sousa J.,1017,436,1589.7887605915262,80,1556.1846207445935,0,1500.0,6,1481.2794505633067,142,1495.8699934748824,169,1607.6451928684994,39,1462.287827180722
476,Fritz T.,2955,380,1689.9232276481152,52,1570.9012540914691,0,1500.0,0,1500.0,220,1679.1878807637268,64,1568.7767115014706,44,1571.2717830175086
477,Barrere G.,698,92,1486.417649012075,34,1449.7683662116644,0,1500.0,0,1500.0,24,1464.1427118956005,21,1433.531163692428,13,1497.6475761146255
478,Polmans M.,410,22,1435.1455863107617,3,1456.8609768000035,0,1500.0,0,1500.0,12,1438.3835556451972,5,1490.5175808369113,2,1498.6245603790971
479,Garin C.,615,198,1581.6304628881942,14,1503.4778913728476,0,1500.0,14,1571.1598307245813,51,1530.2398337285597,101,1571.3409077932677,18,1536.077541326023
480,Delbonis F.,960,340,1394.0861227365658,20,1416.180678249701,0,1500.0,22,1552.2335779241043,76,1358.3127671220077,210,1596.818708046972,12,1362.7365395694949
481,Tabilo A.,741,50,1516.931441661401,0,1500.0,0,1500.0,9,1516.9164625880903,23,1528.7983168919427,13,1517.710219821447,5,1456.0743718763617
482,Zverev A.,5085,541,1874.9194776821507,104,1758.4898871996777,0,1500.0,0,1500.0,213,1832.391185794778,173,1768.823856487162,51,1653.6301503166194
483,Coria F.,950,100,1536.485384446668,4,1474.0707895546216,0,1500.0,4,1469.461924111314,23,1418.7263264460184,66,1586.2456941985365,3,1457.585262330988
484,Sousa P.,528,36,1363.6611847065012,0,1500.0,0,1500.0,4,1471.15239987236,7,1441.1637157990679,24,1396.9796798533666,1,1485.2958309672056
485,Bourchier H.,138,2,1503.9929587046695,0,1500.0,0,1500.0,0,1500.0,2,1503.9940640633197,0,1500.0,0,1500.0
486,Harris A.,251,3,1489.4434867624466,0,1500.0,0,1500.0,0,1500.0,3,1488.9433336352972,0,1500.0,0,1500.0
487,Baez S.,1057,116,1571.090934245614,9,1422.732204816645,0,1500.0,9,1550.8997340577162,34,1551.8089203742586,57,1672.7682885360398,7,1488.4265424836833
488,Nakashima B.,937,116,1674.1647937629025,11,1537.780663088136,0,1500.0,0,1500.0,77,1620.152677622244,13,1524.723918469584,15,1505.9915840683677
489,Lestienne C.,689,47,1473.2735903019334,19,1491.7482742282393,0,1500.0,0,1500.0,18,1447.0507967547094,6,1433.6557135182136,4,1462.502406110468
490,Brooksby J.,945,79,1665.9099819599446,11,1516.9003497778572,0,1500.0,0,1500.0,49,1668.5510578535857,7,1477.1653456739728,12,1540.7410628489972
491,Wolf J.J.,840,90,1580.3759358671923,18,1508.1307400608,0,1500.0,0,1500.0,54,1550.610583821266,12,1511.9410625395574,6,1504.6551731006243
492,Eubanks C.,1323,76,1450.8666988239302,7,1427.3870138332138,0,1500.0,0,1500.0,50,1428.120125446563,3,1504.8873043165058,16,1584.7587803669414
493,Shelton B.,2355,62,1682.8818532729322,2,1476.855563018947,0,1500.0,0,1500.0,46,1698.6169556220852,9,1447.9260393294574,5,1481.6471728062402
494,Van Assche L.,755,34,1500.6086103951056,7,1465.8178425249077,0,1500.0,0,1500.0,11,1470.0562831888462,13,1531.4223218193088,3,1481.648932766182
495,Muller A.,711,35,1460.2338590665147,5,1460.8932731039843,0,1500.0,0,1500.0,15,1489.6681097861274,13,1467.596209009739,2,1502.6689517057532
496,Borges N.,573,43,1472.3511622244775,6,1508.935438523851,0,1500.0,0,1500.0,21,1461.3813059124836,13,1497.9696560987238,3,1456.086961793238
497,Marozsan F.,815,24,1626.6006973621113,4,1505.5342438235202,0,1500.0,0,1500.0,13,1601.698510189971,6,1539.046436504546,1,1485.853121291717
498,Corretja A.,0,240,1631.0579937060568,31,1566.3687972633186,11,1447.619735007951,0,1500.0,78,1609.2220720724424,118,1734.765710749462,2,1473.1918741420147
499,Ilie A.,0,104,1438.9582164789592,6,1483.6328024911618,3,1483.085451750758,0,1500.0,50,1398.8761994633135,39,1542.214885223521,6,1417.761489562327
500,Woodbridge T.,0,20,1475.24660109434,1,1484.0,0,1500.0,0,1500.0,10,1456.9610207072446,2,1499.0274262167106,7,1518.6216586683897
501,Ferreira W.,0,211,1635.839229061893,31,1640.1356259036438,11,1423.5362965716938,0,1500.0,103,1559.5768683880626,37,1538.50171041147,29,1569.346413651283
