,Player,pts,match_count,elo,match_count_indoor_hard,elo_indoor_hard,match_count_indoor_carpet,elo_indoor_carpet,match_count_indoor_clay,elo_indoor_clay,match_count_outdoor_hard,elo_outdoor_hard,match_count_outdoor_clay,elo_outdoor_clay,match_count_outdoor_grass,elo_outdoor_grass
331,Harrison C.,35,15,1485.5689654989303,0,1500.0,0,1500.0,0,1500.0,9,1491.7705990395655,1,1483.5970794943705,5,1491.3058001420695
332,Galan D.E.,712,90,1484.3020244536317,3,1446.935300351327,0,1500.0,6,1496.313505493061,34,1468.2535965372717,37,1457.1930048497084,10,1534.3039484960718
333,Quiroz R.,232,6,1495.3463837774807,0,1500.0,0,1500.0,0,1500.0,3,1516.1937273951069,2,1504.78864532371,1,1482.310834114153
334,Fratangelo B.,418,62,1493.11027498904,1,1483.504228851437,0,1500.0,0,1500.0,39,1471.5631888487524,16,1445.4392619495356,6,1507.3225488423284
335,Norrie C.,2490,310,1631.619670134868,35,1496.8623635754313,0,1500.0,0,1500.0,155,1696.0964422566951,84,1668.4498964648085,36,1575.372008241443
336,Tiafoe F.,1920,326,1680.6259754934065,51,1576.0228321494506,0,1500.0,2,1500.0,179,1625.657689747307,59,1473.826124581377,35,1582.2885132019512
337,Isner J.,960,760,1724.4747299457936,100,1628.5499706358366,0,1500.0,0,1500.0,447,1760.8380735916776,134,1660.6176614710337,79,1726.9336764118166
338,Hurkacz H.,3220,275,1732.3547265265706,66,1617.2499921690944,0,1500.0,0,1500.0,133,1719.0571980915088,44,1568.025312037526,32,1628.4227903114077
339,Bagnis F.,952,126,1429.401217150161,0,1500.0,0,1500.0,17,1516.964827321615,29,1407.819715652215,75,1479.4560197796739,5,1421.095203005788
340,Van De Zandschulp B.,1195,138,1641.8324977305278,32,1530.3880468464456,0,1500.0,0,1500.0,61,1576.1589529323342,29,1558.9133702215327,16,1543.0313531270767
341,Griekspoor T.,738,120,1558.8747269871103,35,1498.5297013392835,0,1500.0,0,1500.0,43,1525.8495114935638,22,1485.5729408718287,20,1554.2098307791512
342,Laaksonen H.,315,101,1510.6512710546608,23,1425.7323213999575,0,1500.0,0,1500.0,31,1484.3050757175981,45,1500.738422567285,2,1467.2403722108133
343,Molcan A.,987,87,1582.2883732952996,7,1440.21078680559,0,1500.0,0,1500.0,28,1523.029689773598,45,1661.5644113389576,7,1496.166513402551
344,Cressy M.,1254,98,1564.6577490777966,23,1487.6211537027968,0,1500.0,0,1500.0,42,1506.6213118310675,11,1403.1308559409104,22,1566.1320696482946
345,Munar J.,839,189,1460.8038001101545,11,1407.993844826585,0,1500.0,10,1504.9572748853438,54,1469.6841526377484,103,1568.050594780044,11,1414.0612903826561
346,Bonzi B.,781,95,1475.5080266294483,27,1444.8868002719105,0,1500.0,0,1500.0,34,1526.0858564351565,16,1434.4164265257737,18,1518.5933413678067
347,Carballes Baena R.,816,221,1543.0605031254863,11,1463.8057812490083,0,1500.0,13,1511.890242074901,49,1490.8909937089202,134,1544.9619449947604,14,1410.3859961208
348,van Rijthoven T.,493,19,1528.5455521972956,4,1435.903547110878,0,1500.0,0,1500.0,5,1486.0440586674097,0,1500.0,10,1585.916094302655
349,Martinez P.,810,120,1528.14553248727,9,1494.4971194960528,0,1500.0,6,1541.9905059050723,40,1454.3072405492194,58,1523.282025405912,7,1482.5085895308084
350,Karatsev A.,795,152,1547.081265493532,33,1404.5570681957925,0,1500.0,0,1500.0,68,1657.1806882704948,40,1544.7597970567545,11,1470.7652540408496
351,Cobolli F.,328,24,1493.6183706447605,4,1496.993498310784,0,1500.0,0,1500.0,10,1506.6665260328773,10,1491.9296912832203,0,1500.0
352,Shang J.,397,23,1437.467101135103,0,1500.0,0,1500.0,0,1500.0,21,1458.849451866694,2,1466.4329851276411,0,1500.0
353,Kotov P.,721,46,1575.5493151055468,14,1546.6535559755876,0,1500.0,0,1500.0,17,1451.0908857423724,12,1512.7830005305257,3,1512.801782820011
354,Broady L.,314,50,1537.971275480372,8,1542.225478395903,0,1500.0,0,1500.0,15,1464.8997852318582,2,1469.0259483925897,25,1459.7566380604032
355,Ofner S.,414,59,1585.33317064803,9,1533.748353325,0,1500.0,2,1503.4050909895886,16,1515.0150558285586,25,1561.624580163026,7,1504.9693602152233
356,Huesler M.A.,784,64,1528.3558995170097,17,1517.983162648686,0,1500.0,0,1500.0,19,1477.9220198981682,21,1418.8111827548291,7,1455.8897377392464
357,Fils A.,164,48,1593.8075975809986,15,1545.0596215328296,0,1500.0,0,1500.0,16,1547.1077762319799,15,1584.2255037074713,2,1465.5876984995755
358,Musetti L.,1746,168,1662.4418178039928,29,1513.3060492072939,0,1500.0,1,1483.3588384199695,54,1594.5446178731133,71,1711.0269303798311,13,1493.8499869238956
359,Bastl G.,271,114,1472.61638490028,21,1426.9626863512021,13,1474.6797924568425,0,1500.0,53,1466.0036473756243,12,1414.4042440766266,15,1417.4797639938126
360,Berasategui A.,0,19,1385.9245508912193,0,1500.0,0,1500.0,0,1500.0,6,1435.4245872047002,12,1429.2872645517489,1,1483.2829327450463
361,Caratti C.,0,13,1386.2921902810558,2,1465.504548821824,1,1484.0,0,1500.0,5,1447.8001243444396,0,1500.0,5,1460.0072389345812
362,Cherkasov A.,0,4,1476.8092774443226,1,1486.2723102834836,1,1484.0842568476419,0,1500.0,2,1501.4068037191594,0,1500.0,0,1500.0
363,El-Aynaoui Y.,99,279,1633.2099202761758,16,1484.832486541344,16,1486.0824619497462,0,1500.0,110,1626.8834486998937,121,1673.7785597621698,16,1531.737513237091
364,Gaudio G.,1850,418,1577.319432783671,16,1496.629904248953,20,1473.852026628162,0,1500.0,99,1521.1093201846027,276,1715.3490186872398,7,1464.0944168194965
365,Marin J.A.,278,81,1414.2589451441686,0,1500.0,0,1500.0,0,1500.0,9,1403.0131151327523,71,1443.454002038153,1,1480.6776039225572
366,Tillstrom M.,0,31,1512.5523979653383,11,1539.4130961993135,0,1500.0,0,1500.0,10,1481.7241935269876,8,1511.0165387444533,2,1461.6853595974085
367,Vacek D.,0,29,1396.9077875225105,6,1479.448319326772,0,1500.0,0,1500.0,17,1418.3720208543464,4,1446.0578857027729,2,1475.386177704977
368,Boutter J.,0,138,1588.7269719790145,13,1500.6984799711288,20,1533.0874212531887,0,1500.0,41,1481.6668691527607,55,1512.7411643245075,9,1403.8777261207424
369,di Pasquale A.,0,90,1423.1267290888925,4,1453.649606812357,2,1469.0113972705592,0,1500.0,27,1420.6134399325263,55,1469.942624556805,2,1504.8554059361982
370,Kafelnikov Y.,0,291,1804.3168997431223,64,1667.0389420607346,37,1669.7963246809802,0,1500.0,109,1735.951599560577,58,1612.0736239933794,23,1607.9940342869488
371,Pozzi G.,0,78,1510.556375340694,10,1429.2058281621457,7,1494.4012785072266,0,1500.0,32,1523.9234960497918,10,1412.7981985125014,19,1522.5264371032572
372,Rios M.,0,163,1725.5581941723249,18,1607.2401045822794,3,1455.2721668440622,0,1500.0,85,1707.6691800145832,57,1631.841849653417,0,1500.0
373,Rosset M.,0,138,1553.1278132887842,29,1539.889046052162,26,1516.4885338836473,0,1500.0,26,1416.0936532869575,39,1473.3437969372087,18,1487.1737047320019
374,Ulihrach B.,92,192,1594.4436259066645,24,1543.2532351269456,17,1466.7945702332272,0,1500.0,65,1518.7254828950643,76,1535.8679393077232,10,1438.7978897960406
375,Vicente F.,420,248,1420.4240943523105,10,1468.1828098448318,8,1420.5087406710445,0,1500.0,73,1493.1023839321492,142,1450.7673919880108,15,1423.8365077693925
376,Voltchkov V.,0,105,1623.1725141071515,30,1598.0774246414305,11,1496.18808418983,0,1500.0,37,1486.2990410293498,10,1399.4294802421311,17,1510.1438887099098
377,Ivanisevic G.,0,109,1592.7216190099866,30,1466.716156898656,8,1471.9012528735923,0,1500.0,42,1565.0085482341224,10,1386.2213024429766,19,1648.6746780421734
378,Novak J.,725,364,1700.300414586217,40,1492.189676295618,33,1565.8036784961641,0,1500.0,140,1749.2894317814246,124,1703.7600662495922,27,1510.2142565594736
379,Ogorodov O.,0,12,1473.5331481204992,0,1500.0,0,1500.0,0,1500.0,9,1471.0468966386495,3,1499.4200602786657,0,1500.0
380,Hantschek M.,0,2,1501.3011373706431,0,1500.0,0,1500.0,0,1500.0,2,1501.3011618823027,0,1500.0,0,1500.0
381,Costa A.,410,272,1621.831829670931,24,1499.349246849239,15,1491.9272453644842,0,1500.0,80,1559.0493240362205,152,1649.6784504873435,1,1484.0
382,Kratochvil M.,1,159,1568.1023190721596,17,1492.515541877124,11,1440.996112025499,0,1500.0,65,1565.4252918381187,45,1476.248372817528,21,1532.0117509151382
383,Lee H.T.,771,267,1554.4337154757054,25,1480.6276146768228,2,1467.9426253020267,0,1500.0,158,1556.9248619211148,46,1478.758672345308,36,1495.9363366284515
384,Vico U.,141,7,1479.679595693489,2,1509.781146083148,1,1483.2975328274754,0,1500.0,2,1498.336587334285,1,1486.5262356868514,1,1491.5884214358632
385,Lopez M.,20,52,1537.6213545989117,1,1481.3339246136786,0,1500.0,0,1500.0,2,1509.0848987098982,46,1540.7913123972196,3,1479.959872688576
386,Chiudinelli M.,117,129,1466.9538641277748,29,1402.0630740561949,5,1453.7461036035063,0,1500.0,58,1482.9229545589071,22,1430.0209997033387,15,1467.9067613816499
387,Moodie W.,325,110,1598.552828248202,14,1421.8375183437008,7,1495.4306202049322,0,1500.0,63,1627.5317330807006,5,1454.9076902125244,21,1518.308768819197
388,Volandri F.,721,382,1452.2804467053134,9,1390.5623165490715,15,1398.2275659003633,9,1540.0623108162329,54,1269.0872303220328,282,1733.3131108526077,13,1393.5627787123535
389,Vik R.,489,55,1499.122553662885,3,1462.3251937927591,9,1499.7142775730338,0,1500.0,18,1472.931792045769,20,1515.3626445527213,5,1467.7111199081332
390,Starace P.,937,334,1504.6833212756817,19,1452.646332475402,13,1452.7083003738692,4,1499.263693206478,60,1328.1252512887843,226,1595.731659978769,12,1388.601424705585
391,Tursunov D.,1175,438,1623.1662922324942,78,1586.5272643609728,23,1498.2134868950964,0,1500.0,198,1563.7872803685514,73,1488.1835105567081,66,1517.4358848707466
392,Ramirez-Hidalgo R.,738,185,1466.411793374024,5,1465.89545920919,2,1472.9900032050523,3,1483.263693206478,31,1381.0421739707076,136,1506.2315334329667,8,1408.7108866415913
393,Luzzi F.,292,44,1446.6383293281956,0,1500.0,2,1468.3944115847466,0,1500.0,11,1442.1290098402692,31,1483.177959187843,0,1500.0
394,Peya A.,132,63,1424.7830942873188,7,1447.239393752033,5,1520.9698700368508,0,1500.0,14,1476.4299657621505,22,1452.0039964631844,15,1416.0024645727372
395,Marchenko I.,749,132,1513.5901951186545,41,1471.6602227902008,0,1500.0,0,1500.0,54,1526.0872803658563,15,1390.0836756996248,22,1391.133153895845
396,Bubka S.,344,17,1450.930492172751,1,1492.5171710707993,0,1500.0,0,1500.0,12,1473.8324135229973,1,1482.8306553842197,3,1484.6266142098636
397,Gabashvili T.,344,304,1453.9110706602016,54,1447.3156670136996,20,1426.1274551544884,0,1500.0,103,1388.4098528952097,104,1511.9696193779685,23,1399.3098381400787
398,Veic A.,245,32,1409.1961593358349,5,1426.9909609666408,3,1514.4381695545537,0,1500.0,6,1508.28068446037,18,1439.756341203924,0,1500.0
399,Ramos A.,830,148,1485.8868028872907,14,1445.9866198493671,0,1500.0,8,1523.914203173926,35,1473.9788390725419,86,1573.866218275054,5,1477.6623388611147
400,Bogomolov Jr.A.,1170,169,1604.5804203052803,35,1527.7367584841875,0,1500.0,0,1500.0,101,1506.8471247802925,10,1398.3363731613338,23,1482.4401434651495
401,Gremelmayr D.,538,87,1426.8309394887556,10,1461.7139197879353,4,1472.2964038816094,0,1500.0,35,1452.71491215372,28,1528.5951710478844,10,1426.9453493004164
402,Zemlja G.,660,64,1559.8549204683643,15,1539.8397940961738,0,1500.0,0,1500.0,21,1456.388983615725,15,1512.3505894857567,13,1489.385022904198
403,Bolelli S.,873,269,1528.3290049570328,36,1391.2924615389716,14,1515.9899992488686,4,1531.400992757217,78,1477.7767894473636,105,1582.8440569968564,32,1548.6713630566608
404,Lorenzi P.,1130,284,1509.294300127325,35,1460.8157545010038,0,1500.0,10,1476.7666001899172,85,1482.855286535923,128,1470.770529688805,26,1359.8001653255171
405,Safwat M.,324,14,1399.862407206656,0,1500.0,0,1500.0,0,1500.0,10,1408.1138654294416,2,1470.5736427202817,2,1502.6040903766009
406,Brands D.,307,151,1546.3590231849678,40,1508.6548808103626,0,1500.0,0,1500.0,39,1447.932767371356,55,1442.178524405007,17,1472.179641950379
407,Brown D.,722,159,1532.3640209606504,25,1486.3839797021294,0,1500.0,0,1500.0,41,1381.5126450612859,52,1509.199645466948,41,1544.5841421118146
408,Souza J.,576,72,1386.2390015179162,1,1480.0628885666154,0,1500.0,11,1514.1819069434982,7,1438.30978883945,52,1420.4399454965562,1,1483.3002996997054
409,Dzumhur D.,940,234,1641.732532896991,60,1578.2072210490735,0,1500.0,0,1500.0,96,1548.001110760754,60,1503.8840177384957,18,1540.2674081703294
410,Munoz de la Nava D.,423,37,1378.3405759621642,0,1500.0,0,1500.0,2,1500.630542496852,10,1446.9830070253854,25,1380.8647009487743,0,1500.0
411,Kuznetsov An.,970,163,1524.255308109991,27,1436.7927269712782,0,1500.0,1,1484.7040225341211,50,1578.7849355811938,68,1544.5877269201817,17,1478.8687310706866
412,Andujar P.,895,404,1463.0412519795252,37,1406.1213261100543,0,1500.0,5,1452.9783367366556,111,1448.3828062778555,230,1690.0943468632236,21,1362.238161807727
413,Mayer L.,1125,360,1494.3008533288978,26,1428.8117606433068,0,1500.0,13,1497.8689834273005,128,1507.507166547771,158,1701.484808033655,35,1505.6104037816885
414,de Greef A.,475,8,1489.0172064105575,0,1500.0,0,1500.0,0,1500.0,2,1503.331444021247,6,1490.5848830966654,0,1500.0
415,Melzer G.,728,46,1411.1417676637907,5,1420.3426403063806,0,1500.0,3,1482.146568477183,4,1482.7705904123964,34,1490.4771679392481,0,1500.0
416,Ojeda Lara R.,287,6,1504.3104647924124,0,1500.0,0,1500.0,0,1500.0,3,1513.426066054336,3,1489.6696458587753,0,1500.0
417,Ivashka I.,730,161,1640.1181973603464,37,1540.1496188864653,0,1500.0,0,1500.0,68,1587.8161010046204,33,1491.3411778477903,23,1546.9583961614983
418,Donskoy E.,686,162,1471.3585072683272,46,1440.6066856907232,1,1485.6025691072834,0,1500.0,69,1455.4333670642873,30,1376.3183143956646,16,1417.4386937934728
419,Jaziri M.,923,217,1543.3266734358142,27,1429.210316150861,0,1500.0,1,1485.4058482585867,112,1560.0463166010811,52,1485.2630380212847,25,1398.7542730121304
420,Sandgren T.,838,122,1560.2865723336138,11,1425.299579916849,0,1500.0,1,1483.145030019311,65,1518.3708101618315,29,1394.7908005965153,16,1538.977002457945
421,Vukic A.,927,53,1515.7611060701925,4,1512.4966654686991,0,1500.0,0,1500.0,41,1494.647066733993,2,1466.1616111089486,6,1466.6160815777966
422,Majchrzak K.,610,50,1511.713202738959,7,1494.309548482591,0,1500.0,0,1500.0,24,1497.8997996055186,12,1472.032380964897,7,1469.5405021091399
423,O Connell C.,790,83,1518.7632197846258,3,1486.2573114982324,0,1500.0,0,1500.0,50,1505.1473933016362,21,1468.0763293127507,9,1497.1624831763859
424,Purcell M.,1002,56,1494.9988754861952,6,1475.4636038053118,0,1500.0,0,1500.0,33,1490.5419530049337,6,1469.0752062163147,11,1487.2797585949677
425,Caruso S.,330,63,1464.31993578893,11,1471.3138507335243,0,1500.0,3,1485.551655977003,21,1447.8157702838191,24,1454.0500537203786,4,1449.8712736399916
426,Sweeny D.,214,6,1477.5472037017105,0,1500.0,0,1500.0,0,1500.0,6,1472.3710834108056,0,1500.0,0,1500.0
427,Alcaraz C.,6730,199,1888.284754119677,20,1632.9226108190733,0,1500.0,0,1500.0,84,1867.9188925612555,77,1855.6148683645354,18,1707.1853031722437
428,Torpegaard M.,291,4,1463.9620423373258,0,1500.0,0,1500.0,0,1500.0,4,1465.304092834367,0,1500.0,0,1500.0
429,Vilella Martinez M.,446,10,1488.406381862602,0,1500.0,0,1500.0,0,1500.0,7,1484.9868494829461,3,1499.4509411310892,0,1500.0
430,Stebe C.M.,230,76,1510.4298849578267,11,1462.2162295658843,0,1500.0,0,1500.0,25,1450.6562113374223,31,1571.0014466567116,9,1448.2257900802056
431,Opelka R.,1203,168,1668.4365816591048,27,1583.0052531311535,0,1500.0,0,1500.0,98,1656.1994357132505,32,1505.659751399246,11,1457.5605894120451
432,Rinderknech A.,997,111,1627.2467964969337,33,1553.7707405620185,0,1500.0,0,1500.0,35,1500.808767048212,31,1576.837288563231,12,1446.6993358069685
433,Davidovich Fokina A.,1300,190,1556.2862034882864,41,1470.1274536711312,0,1500.0,2,1502.2840690848957,64,1604.349919001897,68,1563.9935233589515,15,1480.328213167397
434,Sonego L.,935,243,1543.639052315874,42,1515.9523031110166,0,1500.0,2,1502.8708855177588,81,1505.1726890826178,86,1546.1788377452283,32,1574.3531292011567
435,Lehecka J.,694,87,1540.0736064712603,17,1471.4947731648597,0,1500.0,0,1500.0,37,1572.811819818068,23,1529.5156716419156,10,1511.559493199784
436,Balcells J.,0,78,1524.334625283885,10,1466.8874230842903,1,1483.5645008430542,0,1500.0,25,1520.4417303424455,39,1581.7165599783923,3,1452.2013752914775
437,Chang M.,0,141,1617.738798344427,19,1505.9112333581522,4,1500.4894124293978,0,1500.0,76,1586.252209172976,25,1485.6858660128144,17,1537.3355036545315
438,Ferrero J.C.,1425,687,1660.3533384916857,78,1552.5751856469224,29,1538.062030101164,1,1484.0,225,1688.5210199854205,307,1740.0291391939209,47,1652.1248112271437
439,Gustafsson M.,0,68,1588.158480654504,12,1506.2618652788096,7,1519.7649061362783,0,1500.0,6,1488.7633836619766,31,1593.4432280984752,12,1518.4971631708374
440,Sell M.,0,2,1504.915070754846,0,1500.0,0,1500.0,0,1500.0,2,1504.9150731544576,0,1500.0,0,1500.0
441,Clavet F.,0,147,1450.9746667885508,7,1414.0376659301985,3,1453.2349938195853,0,1500.0,70,1544.138033068203,60,1471.8211787154128,7,1491.5945504972626
442,Martelli M.,0,5,1481.613997545038,0,1500.0,0,1500.0,0,1500.0,2,1501.8883198809044,3,1483.9805409849387,0,1500.0
443,Medvedev A.,0,62,1566.7731283638905,5,1474.0012610779584,2,1499.2975328274754,0,1500.0,13,1478.2674125813064,38,1570.7410762508184,4,1472.9117775944378
444,Weiner G.,192,30,1404.54282525,2,1467.7416158587416,0,1500.0,0,1500.0,23,1422.6547151569364,0,1500.0,5,1485.7393026759444
445,Elseneer G.,229,38,1426.0318637425407,0,1500.0,3,1485.3883304749754,0,1500.0,10,1427.2911758799562,5,1483.2950984965703,20,1498.7776418631493
446,Nalbandian D.,2195,541,1927.286658316579,63,1775.7704269670512,45,1743.5309349963977,8,1561.387033860657,200,1692.8025966473708,183,1737.8399224989896,42,1656.3884110681238
447,Nielsen M.,105,9,1414.9506939050732,1,1490.48922060665,0,1500.0,0,1500.0,8,1421.6088530385673,0,1500.0,0,1500.0
448,Safin M.,890,544,1853.850772776176,76,1638.513970764988,64,1725.2138935512219,0,1500.0,221,1806.530069462607,141,1621.7061449112953,42,1673.7909832446737
449,Coria G.,2190,324,1674.6828874017892,14,1482.2181305611643,11,1535.0364155709824,0,1500.0,101,1668.293793246969,182,1779.3615977619359,16,1535.6400286195162
450,Gonzalez F.,1690,520,1707.4021898001463,55,1647.295888378065,27,1536.0617632077854,1,1484.0,193,1700.546768102019,209,1735.1933033852276,35,1604.4245775077268
451,Kuerten G.,85,308,1740.0915862767731,18,1564.3748626781341,20,1551.6625085683302,0,1500.0,120,1718.3288177209959,145,1797.0979693898237,5,1517.8187126009936
452,Carraz G.,264,82,1552.5290481468237,13,1498.346889625861,11,1497.5376855224447,0,1500.0,39,1507.1207934672323,4,1464.7593788973725,15,1497.155752091683
453,Hemmes F.,0,4,1476.2315403572766,0,1500.0,0,1500.0,0,1500.0,2,1505.465159748727,1,1484.9841223082415,1,1486.297993979442
454,Hernych J.,459,194,1488.7697198842116,13,1439.2140745176087,15,1486.5758083235257,0,1500.0,85,1487.3010877090753,41,1435.1798624254536,40,1529.6436258906547
455,Mello R.,398,137,1541.239944233245,5,1429.4241801721496,2,1472.0652736989687,3,1483.2976013366472,72,1569.2002094845927,46,1441.4408009502868,9,1421.6825680844408
456,Bracciali D.,566,80,1523.056489385457,7,1493.1891009691774,13,1469.9660129038914,0,1500.0,23,1429.8723691394746,23,1506.2684336750858,14,1518.3341430257858
457,Monaco J.,1385,582,1686.6831289940408,47,1648.3319078273944,9,1466.1532737465068,4,1472.7937393873913,154,1571.7675250919954,352,1719.1447221749204,16,1490.006331728455
458,Roitman S.,412,87,1399.4831176546304,1,1484.0,2,1467.004423912375,0,1500.0,16,1371.1902206100096,62,1472.5853165272224,6,1461.3010592170842
459,Reynolds B.,527,100,1393.3901580540555,11,1394.2854400360302,1,1489.6674123797695,0,1500.0,63,1391.4605189142248,8,1492.2087979349158,17,1440.2842640639499
460,Statham J.,56,8,1443.4374310010694,0,1500.0,0,1500.0,0,1500.0,8,1443.2732225369955,0,1500.0,0,1500.0
461,Lammer M.,161,22,1433.7975563807447,5,1494.3461621229173,1,1487.162571156377,0,1500.0,8,1482.3747192815918,8,1428.3382210886239,0,1500.0
462,Mannarino A.,991,598,1633.8038972723089,148,1567.2513738576934,1,1484.2668778621269,0,1500.0,254,1574.5778354119645,80,1440.64276156843,115,1640.943925404049
463,Berlocq C.,800,312,1499.9049314054269,17,1434.5052814255405,1,1486.661634121347,12,1524.6390179035275,66,1494.3370307865441,193,1558.7246654823268,23,1395.0270706178221
464,Baker B.,762,59,1439.1113730523275,8,1466.7863000461346,0,1500.0,0,1500.0,31,1396.7977229053533,10,1510.698090971601,10,1516.2248918193068
465,Sijsling I.,713,133,1508.07317972159,43,1509.8034251561999,0,1500.0,0,1500.0,34,1351.9609064754434,33,1423.8920012024785,23,1479.2380100472835
466,Jones G.,252,7,1434.7632546179996,1,1481.7781020377117,0,1500.0,0,1500.0,5,1461.3587132070477,0,1500.0,1,1488.2251079683672
467,Levine J.,662,93,1477.842091429559,12,1497.941700382777,0,1500.0,0,1500.0,51,1416.6313429332113,7,1444.2390497712165,23,1482.5685810489422
468,Sock J.,2765,324,1814.4634805262965,62,1718.0700181507639,0,1500.0,0,1500.0,175,1575.9496280644748,57,1576.420788776975,30,1571.7749701701516
469,Young D.,865,312,1533.843358556717,50,1482.07240179857,0,1500.0,0,1500.0,192,1504.7312512428052,32,1365.0528778384983,38,1492.6773044272204
470,Klahn B.,575,56,1455.3777538675683,4,1478.515662609302,0,1500.0,0,1500.0,39,1452.3055225541402,4,1444.7973182725343,9,1451.3407260972272
471,de Schepper K.,532,88,1404.908272974241,31,1424.2878302276076,0,1500.0,0,1500.0,10,1417.4383176383478,26,1382.5689542115929,21,1480.1806177472301
472,Venus M.,127,11,1399.4670207807571,0,1500.0,0,1500.0,0,1500.0,10,1408.5157741898036,1,1485.6386512074066,0,1500.0
473,Barton M.,212,8,1527.914770237398,0,1500.0,0,1500.0,0,1500.0,4,1509.802743061311,2,1499.1282482126367,2,1505.4063010834293
474,Klein B.,214,13,1413.7974314938017,0,1500.0,0,1500.0,0,1500.0,7,1457.9319399043536,0,1500.0,6,1450.1330765812013
475,Sousa J.,1017,436,1589.7657320548865,80,1556.8898490483389,0,1500.0,6,1481.2794505633067,142,1496.068385001625,169,1606.9329281955936,39,1462.287827180722
476,Fritz T.,2955,384,1689.9692855196442,52,1573.292660466377,0,1500.0,0,1500.0,224,1679.5796952885366,64,1568.2512605223824,44,1571.2717830175086
477,Barrere G.,698,93,1487.451958467545,35,1443.724068188222,0,1500.0,0,1500.0,24,1466.7838232903446,21,1433.6754751486196,13,1497.6475761146255
478,Polmans M.,410,22,1436.0394641854416,3,1456.695990418448,0,1500.0,0,1500.0,12,1438.9449106479854,5,1490.3531471514575,2,1498.6245603790971
479,Garin C.,615,201,1581.6259188770478,14,1503.900159466492,0,1500.0,14,1571.1598307245813,51,1530.9128195041867,104,1570.5139172933777,18,1536.077541326023
480,Delbonis F.,960,340,1394.202666066854,20,1417.1350118459436,0,1500.0,22,1552.2335779241043,76,1360.246666691667,210,1596.6452700624159,12,1362.7365395694949
481,Tabilo A.,741,53,1510.900982374816,0,1500.0,0,1500.0,9,1516.9164625880903,23,1530.688402675186,16,1500.9372620665326,5,1456.0743718763617
482,Zverev A.,5085,544,1874.8548264932049,104,1760.0407179929862,0,1500.0,0,1500.0,216,1832.4351875441223,173,1768.4434192812867,51,1653.6301503166194
483,Coria F.,950,109,1537.413503009269,4,1473.7753232301445,0,1500.0,4,1469.461924111314,23,1417.8090241661155,75,1587.941414530844,3,1457.585262330988
484,Sousa P.,528,36,1363.627110527813,0,1500.0,0,1500.0,4,1471.15239987236,7,1441.1635762730757,24,1397.099453349256,1,1485.2958309672056
485,Bourchier H.,138,2,1503.9929587046695,0,1500.0,0,1500.0,0,1500.0,2,1503.9940640633197,0,1500.0,0,1500.0
486,Harris A.,251,3,1489.4434867624466,0,1500.0,0,1500.0,0,1500.0,3,1488.9433336352972,0,1500.0,0,1500.0
487,Baez S.,1057,127,1573.303009207009,9,1422.53031258307,0,1500.0,9,1550.8997340577162,34,1552.847495551425,68,1686.4434128590137,7,1488.4265424836833
488,Nakashima B.,937,116,1673.6983390423975,11,1539.0522703598479,0,1500.0,0,1500.0,77,1621.076835645345,13,1523.7104609519454,15,1505.9915840683677
489,Lestienne C.,689,51,1465.2560672658817,20,1483.9568221025488,0,1500.0,0,1500.0,21,1433.5644964983208,6,1433.6324299995485,4,1462.502406110468
490,Brooksby J.,945,79,1665.9760937420676,11,1518.300357117351,0,1500.0,0,1500.0,49,1668.7640136444647,7,1477.0954125764079,12,1540.7410628489972
491,Wolf J.J.,840,90,1579.9160103482602,18,1508.029306720463,0,1500.0,0,1500.0,54,1548.8865759667308,12,1511.6415021033067,6,1504.6551731006243
492,Eubanks C.,1323,78,1451.2701452408792,9,1430.1140331929819,0,1500.0,0,1500.0,50,1429.042840038887,3,1504.872197676591,16,1584.7587803669414
493,Shelton B.,2355,65,1683.9428787870938,5,1492.8565971405071,0,1500.0,0,1500.0,46,1698.6409771932033,9,1447.8247854224198,5,1481.6471728062402
494,Van Assche L.,755,35,1496.3079356138212,8,1453.667538834452,0,1500.0,0,1500.0,11,1470.12503115058,13,1531.8071459867033,3,1481.648932766182
495,Muller A.,711,36,1458.385982624286,5,1461.8383569191756,0,1500.0,0,1500.0,16,1487.0557421974806,13,1467.5117652199306,2,1502.6689517057532
496,Borges N.,573,48,1477.9220479983614,6,1509.6581023121407,0,1500.0,0,1500.0,26,1470.6021023846508,13,1497.380215614132,3,1456.086961793238
497,Marozsan F.,815,27,1621.7184192613854,5,1495.655172788137,0,1500.0,0,1500.0,15,1605.1657520639012,6,1537.8688767653177,1,1485.853121291717
498,Corretja A.,0,240,1631.052422529534,31,1566.4145879947662,11,1447.619735007951,0,1500.0,78,1609.2184987410892,118,1734.7091432621057,2,1473.1918741420147
499,Ilie A.,0,104,1438.9372209245705,6,1483.6374269159285,3,1483.085451750758,0,1500.0,50,1398.8740665969942,39,1542.1876819570648,6,1417.761489562327
500,Woodbridge T.,0,20,1475.2387131306616,1,1484.0,0,1500.0,0,1500.0,10,1456.9609099499162,2,1499.0275721916437,7,1518.6216586683897
501,Ferreira W.,0,211,1635.8346357170287,31,1640.1692005578018,11,1423.5362965716938,0,1500.0,103,1559.5706343387008,37,1538.4313926712528,29,1569.346413651283
502,Kucera V.,0,2,1506.2183104306368,0,1500.0,0,1500.0,0,1500.0,2,1506.1888210556044,0,1500.0,0,1500.0
